,url,title,description,price,brand
41,https://hklivingusa.com/products/marble-terrazzo-board-multi-color,Marble &amp; terrazzo confetti board,"<p>Eye candy for your kitchen.</p>
<p>If you are looking for catching decor in your kitchen: you have found it! This unique, handmade board is made of a combination of concrete and marble.</p>
<p>Each board is handmade and unique, so difference in color and pattern from image are to be expected. This board is food safe, but not suitable for microwave and dishwasher. We recommend cleaning with a damp cloth.</p>
<p>· Dimensions: 12"" x 10"" x 0.6""<br>· Material: concrete / marble<br>· Color: multi color<br>· Remarks: food safe / decorative use </p>",49.0,HKLIVING
42,https://www.nsquarestudio.com/products/odin-bedside-table,Odin Bedside Table,"<p>Need something sleek by your bedside? Odin is the solution to your bedside storage troubles. Rich mahogany toned polish and subtle brass contrasts - this side table has it all. A roomy drawer keeps this compact piece functional.</p>
<p>The legs are tapered, rounded, and connected by a stylish brass coloured rod. </p>
<ul>
<li>Product Dimensions: 16"" L x 16"" D x 21"" H</li>
<li>Materials : Solid Wood and Iron Rod</li>
<li>Finish : Mahogany Polish, Gold [Metal Paint]</li>
<li>Made in India</li>
</ul>",16500.0,NSQ
43,https://scanteak.com.sg/products/apen-bookcase,APEN BOOKCASE," 
Adorn your home with the APEN Bookcase, crafted from the finest solid teak wood and handmade with precision. Featuring both a drawer and an open display shelf, this piece offers plenty of storage space while showcasing your favorite reads and collectibles. Elegant and timeless, the APEN Bookcase is the perfect addition to your sophisticated space.
*As this product is completely handmade (unlike our other products), we seek your understanding that it is subject to slight imperfections.



Width
600


Depth
400


Height
1800


Material
Solid teak


Lead time




Pre order, Lead time end July






Requires Assembly
No



",739.00,scanteak
44,https://www.finnavenue.com/products/carrara-round-dining-table,Sofa Singapore,Best Velvet & Chesterfield Sofa in Singapore,,
45,https://singapore-furniture-sale.com/products/naples-teak-coffee-table-40x60x100-sfs638ct-000-ta,Naples Teak Coffee Table 40x60x100 SFS638CT 000 TA,"Naples Teak Coffee Table SFS638CT 000 TA
Coffee Table in mahogany color
made from solid timber.Dimensions:Height: 40cmWidth: 60cmLength: 100cm
Free Shipping in Singapore City
Free Pre Assembly of Furniture",299.00,Naples
46,https://taylorbdesign.com/products/hb-1441,ALEXISTOGEL » Bandar Toto Macau & Data Pengeluaran Toto Macau Terpercaya Tahun Ini,Alexistogel merupakan bandar toto macau dan data pengeluaran toto macau terpercaya yang dilengkapi bonus dan promosi serta pasaran lengkap sekaligus gampang jackpot di tahun ini.,555.0,ALEXISTOGEL
47,https://houseofanli.com/products/gift-card,Gift Card,"Delight your love ones with the perfect meal at House of AnLi Bistro and Panokato as well as any purchase in House of AnLi Interior retail shops.Ideal for any special occasions, sponsorships, rewards or as a simple display of appreciation.
Available in denominations of $50, $100 and $250.Once purchase has been processed and sales captured, no cancellation, exchange or refund will be made.
*Terms and Conditions

This gift voucher is to be used within the stipulated period printed on the voucher. Validity within 3 months after purchased date.
This gift voucher is void upon expiry, when damaged, torn or in case of defacement. No replacement, refund or compensation will be given in any of the above cases.
This gift voucher is valid only within House of AnLi Store or Bistro, and its value is equivalent to the Singapore currency printed.
This gift voucher cannot be used in conjunction with other promotion coupons or vouchers.
This gift voucher is not refundable and cannot be replaced if lost, damaged or expired.
Any unreadable, torn or damaged gift vouchers are considered used and cannot be redeemed,
This gift voucher is to be used entirely within one and the same purchase and cannot be redeemed only partially, as any unused balance will not be refunded.
This gift voucher is not refundable or exchangeable for cash.
This gift voucher is to be presented at the cashier prior to making payment with credit card.
This gift voucher is not legal tender and cannot be deposited into any bank account.
This gift voucher is strictly not for resale.
Any items purchased entirely or partially through redemption of this gift voucher cannot be returned, exchanged or reimbursed.
House of AnLi reserves the right to add, delete and/or modify the privileges and/or terms &amp; conditions at any time at its sole discretion, without prior notice.
The gift voucher is the responsibility of the holder. House of AnLi will not be held liable for loss or damage of the gift voucher.

In case of any dispute, House of AnLi reserves the right of final decision.
",50.0,House of AnLi
48,https://hemma.sg/products/flower-planter?_pos=1&_sid=7be5737ba&_ss=r,WICKER Planters,"“Discover our trio of natural-toned wicker planters, featuring a robust woven design that tapers gracefully from top to bottom. Perfect for adding a touch of organic elegance to any indoor or outdoor space.”
Synthetic wicker planter stand, comes in a set of 3
Dimension
Planter 1: Width 45 cm; Depth 45 cm; Height 40 cmPlanter 2: Width 45 cm; Depth 45 cm; Height 60 cmPlanter 3: Width 45 cm; Depth 45 cm; Height 80 cmFree delivery.",279.00,Hemma Online Furniture Store Singapore
49,https://alteriors.ca/collections/herman-miller/products/nelson-saucer-bubble-lamp,Nelson® Saucer® Bubble Pendant Lamp,"
Designed by George Nelson, produced by Herman Miller®The Nelson Bubble Lamps are an assortment of lamps in various spherical silhouettes that emit an even quality of light. The wide shape of the Nelson Saucer Bubble Pendant, along with the gently flowing lines of its steel understructure bring a lovely shape and soft light into any interior. This pendant light is available in small, medium, large, and extra-large sizes. 
Designer and Original Production DateGeorge Nelson, 1952General DimensionsSmall: 17.5"" diam x 7"" hMedium: 25"" diam x 10"" hLarge: 35"" diam x 14"" h X-Large: 50"" diam x 22"" h Materials- Plastic polymer lamp- Brushed, nickel-plated steel ceiling plate (5.25"")Additional Notes- Made to order- Pendant comes with a 10-foot or 20-foot cord- 150W bulb max (Medium, large and x-large saucer)- 60W bulb max (Small saucer)- Accommodates incandescent, florescent, and LED bulb - Bulb not included- UL-listed- Ships ready to assemble - 1 year warranty Approximate Lead Time6-8 weeks for production and shipping
Herman Miller® Authorized Retailer.",561.0,Herman Miller
50,https://www.eurohausfurniture.com/products/novaluna-parigi-platform-bed,Novaluna - Parigi Platform Bed- Made In Italy,"  
ON SALE!
Modern tufted headboard with soft arch on the top of the headboard. In this model, we have 2 beds that has under bed storage with the single-movement lift up mechanism.  Beds without storage will come with standard orthopedic slats.  Avail. to do special order item in your choice of color with about 6-8 months lead time. Designed and 100% MADE IN ITALY. 
MOD#0063 - platform bed (no foundation needed)
Queen 72""W x 82.28""L x 46.85""H / fit mattress size 153cm x 203cm / 60""Wx 80""L
King 79.92""W x 46.85""LH x 46.85""H / fit mattress size 193cm x 203cm / 76""W x 80""L
stock color and sizes:
Full size with storage - E309, E308
king size - color E0106 Cipra (like butter color), E0107 dark grey, E0101 white 
STORAGE KIT AVAIL FOR 1 KING SIZE ﻿
 https://www.novalunaitalia.com/it/",1595,Novaluna
51,https://modernhomefurniture.com.au/products/albert-sofa,Albert : Sofa,"
The Albert sofa is a luxurious piece of furniture featuring removable seat, back and side cushions with timber legs. Upholstered in 100% Polyester Velvet with a  solid timber frame, no sag springs and high resilient foams.
Available in 3, 2 &amp; 1 seater option.
Made to order in a range of fabric colours, allow 10-12 weeks for delivery.













",1890.00,igomodern
52,https://www.zipchair.com/products/stealth-recliner-with-boston-bruins-logo,Stealth Recliner with Boston Bruins Logo,"
 
 Perfect for your living room, man cave, home theater, or anywhere you want to recline and relax in total comfort. Combines sleek lines with maximum comfort in a compact footprint. 
 The stealth features synthetic leather and a manual recline mechanism. Cup holders in each arm add to the utility of the chair. The patented XZipit system provides endless logo options on the front of the chair and allows you to showcase your favorite team or interest. ",824.99,Zipchair
53,https://jubileefurniturelv.com/products/anette-modern-leather-bed,Anette Modern Leather Bed,"Dimension Dimension too small? Click here × Dimension Composition Mattress and night stand are not included SKU: LB8826 Gallery Description Anette Modern Style The Anette Modern Leather Bed is a sleek and stylish piece of furniture that exudes sophistication and elegance. Made with high-quality leather, this modern bed features clean...",2300.00,Jubilee Home Furniture
54,https://interiorsinvogue.com/products/side-sofa-table-silver-finish-har189,Sofa Table in Silver Colour Finish,"Crafted from silver colour metal frame, this modern side table is the perfect way to add some glamour and style to your home. A great choice for your living room or beside a bed, the table&#39;s mirrored top and geometric leg design give it a light, airy look that doesn&#39;t...",69.65,Interiors InVogue
55,https://elephanthead.co.uk/products/colourful-markers-cushion-cover,"Colourful Markers, Embroidered Cushion Cover 16"" x 16""",,,
56,https://www.coolstuffandaccessories.com/products/white-wood-dining-table,White Wood Dining Table,"<p><span style=""color: #999999;"">Create a modern industrial minimalist look to your dining space or kitchen area with this white wood dining table.</span></p>
<p><span style=""color: #999999;"">The rectangular top is finished in a stylish glossy white, while the sleek track chrome metal legs with an x base design elevate the look to a whole new level. Ideal for small spaces, eat in kitchens or lofts this dining and task table will continue to be in style for years to come, and can be paired with a variety of modern/contemporary chair options.</span></p>
<p> </p>
<p><span style=""color: #999999;""><strong>Highlights:</strong></span></p>
<ul>
<li><span style=""color: #999999;"">Contemporary design for today's dining/work spaces</span></li>
<li><span style=""color: #999999;"">Sturdy stylish chrome metal legs</span></li>
<li><span style=""color: #999999;"">Spacious table top in a glossy white finish</span></li>
<li><span style=""color: #999999;"">Comfortably seats up to 4 people</span></li>
<li><span style=""color: #999999;"">Versatile table for a casual or formal dining room, kitchen, or work area</span></li>
<li><span style=""color: #999999;"">Chairs sold separately</span></li>
</ul>
<p> </p>
<p><span style=""color: #999999;"">Specifications:</span></p>
<p><span style=""color: #999999;"">Size / Weight: W 36"" / D 48"" / H 30"" / 44 lb.</span></p>
<p><span style=""color: #999999;"">Color: White</span></p>
<p><span style=""color: #999999;"">Materials: Wood</span></p>
<p><span style=""color: #999999;"">Assembly required: Yes</span></p>
<p><span style=""color: #999999;"">Style: Modern </span></p>
<p><span style=""color: #999999;"">LBS: 50</span></p>
<p> </p>
<p> </p>",409.99,Monarch
57,https://french-classic-furniture.com/products/french-round-back-dining-chair-white-fcf688ch-000-rd-qa-wh_1,"French Round Back Dining Chair,","<dl class=""prd-spec-grp""></dl>
<dl class=""prd-spec-grp"">
<dt><span>French Round Back Dining Chair, White FCF688CH-000-RD-QA-WH</span></dt>
<dt><span></span></dt>
<dt><span>Brand &gt; Royal French Furniture</span></dt>
<dt><span></span></dt>
<dt><span></span></dt>
<dt>Colour &gt; White</dt>
</dl>
<dl class=""prd-spec-grp"">
<dt>Material Type &gt; Solid Timber, Cotton Fabric, Foam</dt>
</dl>
<dl class=""prd-spec-grp"">
<dt>Measurement Dimension &gt; 54cm W x 57cm D x 104cm H</dt>
</dl>
<dl class=""prd-spec-grp"">
<dt>Assembly &gt; Fully Assembled</dt>
</dl>
<dl class=""prd-spec-grp"">
<dt>Upholstered Seat &gt; Yes</dt>
</dl>
<dl class=""prd-spec-grp"">
<dt>Stackable &gt; No</dt>
</dl>
<dl class=""prd-spec-grp"">
<dt>Foldable &gt; No</dt>
</dl>
<p><strong>For Shipping to Other Countries and Overseas please kindly email us at frenchfurn@gmail.com</strong></p>",499.0,French Classic Furniture
58,https://modholic.com/products/tulip-bar-table,"Tulip Fiberglass Bar Table, 32"" Round",Inspired%20by%20the%20original%20design%20the%20tulip%20bar%20table%20is%20one%20of%20the%20most%20popular%2C%20and%20certainly%20one%20of%20the%20most%20beautiful%20pieces%20in%20our%20mid-century%20collection.%20The%20table%20features%20a%20round%20solid%20fiberglass%20top%20and%20a%20lacquered%20metal%20base.%20Its%20compact%20size%20has%20space%20for%20up%20to%203%20to%204%20stools.%0AConstruction%3A%26nbsp%3BThe%20solid%20fiberglass%20top%20is%201.5%22%20thick%20and%20heavy%2C%20giving%20balance%20to%20the%20unique%20table%20base.%20True%20to%20the%20original%20design%20the%20metal%20base%20is%20a%20perfect%20combination%20of%20function%20and%20form.%20Both%20fiberglass%20top%20and%20metal%20base%20are%20coated%26nbsp%3Bwith%20a%20scratch%20and%20chip-resistant%20finish.%20A%20velvet%20floor%20protection%20pad%20is%20attached%20to%20the%20bottom%20of%20the%20base%20to%20prevent%20the%20floor%20from%20scratching.%0A%0AProduct%20Dimensions%3A%26nbsp%3B32%22L%20x%2032%22W%20x%2043.3%22H%20in%0ATable%20Base%20Bottom%3A%26nbsp%3B23%22W%20in%0ATable%20Top%20Thickness%3A%26nbsp%3B1.5%22%20in%0AWeight%3A%26nbsp%3B95%20lbs%0AMaterial%3A%26nbsp%3BFiberglass%2C%20Metal%0ACommercial%20Grade%3A%26nbsp%3BYes%0AAssembly%3A%26nbsp%3BLight%20assembly%20required%0A%26nbsp%3BWarranty%3A%26nbsp%3B1%20Year,1329,
59,https://mahliainteriors.com.au/collections/mothers-day-15-off-sale/products/bone-inlay-floral-box-black,Bone Inlay Large Box : Floral : Black," Intricately crafted by hand using ethically sourced bone, our beautiful heirloom box in black is designed to hold the pieces dear to your heart – and to radiate style while doing so. Whether for yourself, or as gift, our inlay boxes spark straight up joy. DESIGN FEATURES  Intricate bone inlay floral pattern Dimensions: 35cm L x 23cm W x 10cm H  NOTE: All our furniture is handmade by skilled craftsman, so each product is unique and may have different variations.  ",255.00,Mahlia Interiors
60,https://choufani.com/products/primavera-bed,Primavera Bed 200x200,"Nature takes form in the Primavera bed—an intricate composition of leaves and floral curves, hand-finished in soft gold. A Choufani signature and client favorite.
Includes headboard, steel bed frame, wooden slats
Mattress is sold separately
Dimensions: 205 L x 205 W x 191 H (cm)
Color: Antique gold paint
Material: Wrought Iron",10850.0,Choufani
61,https://www.ofo.com.au/products/hanging-pod-chair,Hanging Pod Chair - Outdoor Hanging Chair,"<p class=""p1"">What better way to unwind and relax than being suspended in a pod chair. These are great space-saving options for any outdoor area and will instantly relax you once seated as the pod cocoons the body. </p><p class=""p1"">Designed for covered alfresco/terrace (not designed to be exposed to the elements)</p><h2><iframe src=""https://www.youtube.com/embed//_7ZJpZZDOEw"" allowfullscreen="""" frameborder=""0""></iframe></h2><div class=""col-md-12"" style=""padding-top: 40px; padding-bottom: 40px;"">Specifications:</div><div class=""col-md-12"" style=""padding-top: 40px; padding-bottom: 40px;""><ul>
<li>Weight limit: 120kg</li>
<li>Warranty: 1 year structural warranty </li>
<li>Keep in <span style=""text-decoration: underline;""><strong>COVERED AREA ONLY</strong></span> </li>
<li>Includes Seat, Back Cushion, Frame, Hanging Hook and Chain</li>
<li><strong>POD ONLY Width - 91cmW x 75cmD x 117cmH</strong></li>
<li>Stand   (Base 110cm Dia) (Pole Height 200cm</li>
</ul></div><style><!--
.embed-container { position: relative; padding-bottom: 56.25%; height: 0; overflow: hidden; max-width: 100%; } .embed-container iframe, .embed-container object, .embed-container embed { position: absolute; top: 0; left: 0; width: 100%; height: 100%; }
--></style>",399.0,MW Leisure
62,https://www.mykahome.com.au/products/zee-back-cushion,Zee Back Cushion,"Brand: Myka HomeType: CushionMaterial: Timber Veneer Finish: OtherHeight (cm): 40Width (cm): 160Length (cm): 60Item condition: NewAvailability: Buy online, In-store",404.93,Myka Home
63,https://www.naturalgeo.com/products/natural-geo-jasmine-modern-wavy-abstract-gray-black-area-rug,Natural Geo Jasmine Modern Wavy Abstract Gray/Black Area Rug,"Just the right amount of abstract to add a stylish vibe to your room without overpowering. Several shades of appealing colors in modern and abstract designs bring a splash of newness to your home. The machine-woven technique offers durability, making it well suited for both low and high traffic areas. Woven of high quality polypropylene, this area rug will continue to look dazzling over the years. The soft feel of the fibers is incredibly comfortable underfoot and embraces a cozy home feeling.

Decorative modern &amp; abstract design, ideal for any room
Machine woven with high quality polypropylene

Soft to the touch &amp; comfortable medium pile height
Finishes your living space beautifully without overpowering
Ideal pile density to withstand foot traffic &amp; easy to clean

Care InstructionsRegular care is essential to the longevity of your rug. Regular vacuuming is recommended without the use of beater bars to avoid threads being pulled. Spills should be absorbed with a dry cloth, then spot cleaned with mild soap and water. It’s normal for loose ends to show up from time to time with any area rug, however it’s important to snip them with a scissor immediately - pulling on loose ends by hand is harmful to the strength of your rug. Rug tolerances can vary by +/- 3 inches in relation to the advertised size. A non-skid pad is recommended to prevent slippage. Since rugs are rolled for shipping, occasionally they may crease during transit. All creases will disappear within 2 weeks after the rug is laid out flat. Reverse rolling will help flatten out creases promptly.
Collection: JasmineDesign: JAS-200AStyle: Modern &amp; AbstractPattern: WavyColors: Gray/Black/Ivory/CreamConstruction: Machine WovenMaterial: 100% PolypropyleneBacking: PlainPile Type: MediumPile Height: 0.45""Use: IndoorOrigin: Turkey",39.99,Natural Geo Home Furnishings
64,https://www.totemroad.com/products/gift-card,Totem Road Gift Card,"<p>Not sure what to gift? Let them choose with a Totem Road gift card.</p>
<p>Gift cards are sent via email and include simple instructions for redemption at checkout. Enjoy no additional processing fees with our gift cards.</p>",150.0,Totem Road
65,https://www.byronbayhangingchairs.com.au/products/weekender,Weekender Beach Chairs (with head rest)," 
Meet our Byron 'Weekender' that perfect rattan fold up chair that you can take to the beach or picnics/parks, camping, bbq's. 
Light weight, made of natural rattan, with three adjustable reclines to suit your mood.
White and Black and White version made from Poly Weave.
 
base 45 x45cm
Back rest height 72cm
 
 
 
 ",145.0,Byron Bay Hanging Chairs
66,https://www.homebarsusa.com/products/howard-miller-niagara-bar-693-001,Howard Miller Niagara Bar 693001,"<p>The <strong>Howard Miller 693001 Niagara Bar</strong> has a rare Italian marble top that provides a surface for serving drinks. The design of the bar has a shape of demilune (half-moon) along with hardwood detailing that distinguishes this home bar from others. Antique brass-tone footrest accents a classic pub appearance, but at the same time, it brings an elegant look to any room. Host a party in style or have a relaxing nightcap at your home bar.</p>
<p><iframe title=""YouTube video player"" src=""https://www.youtube.com/embed/67fQA99XE9U"" height=""315"" width=""560"" allowfullscreen="""" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" frameborder=""0""></iframe></p>
<h2><strong>Howard Miller Niagara Home Bar Features:</strong></h2>
<h5><strong>Storage space:</strong></h5>
<ul>
<li>
<b>Wine rack</b> storage for 15 bottles.</li>
<li>
<b>Pull-out shelf.</b> An extra surface in the center for mixing or preparation.</li>
<li>
<b>Dovetailed drawers.</b> Quality construction built to last.</li>
<li>
<b>Full-extension drawers.</b> With metal drawer guides for added stability.</li>
<li>
<b>Side-hinged top drawers.</b> Lock into position.</li>
<li><b>Adjustable wood shelves.</b></li>
<li>
<b>Locking storage areas.</b> Spirits are secure behind glass panel doors.</li>
<li>
<b>Prep shelf.</b> Laminated, prep shelf inside one top drawer.</li>
</ul>
<h5><strong>Additional features:</strong></h5>
<ul>
<li>
<b>Removable laminated marble top</b> for easy handling.</li>
<li>
<b>Hanging stemware rack.</b> Keeps stemware clean between use.</li>
<li>
<b>Removable, insulated stainless steel bins.</b> For chilling wine and condiments.</li>
<li>
<b>One black granite cutting board.</b> Fits inside the other top drawer.</li>
<li>
<b>Size:</b> Width: 75.75"" (192 cm); Depth: 28.5"" (72 cm); Height: 42"" (107 cm).</li>
</ul>
<h5><strong>Complete Howard Miller Niagara Home Bar Set:</strong></h5>
<ul>
<li>Matching bar stools are available: <a title=""Howard Miller Niagara Bar Stool 697001 - Home Bars USA"" href=""https://www.homebarsusa.com/products/howard-miller-niagara-bar-stool-697-001"" target=""_blank""><b>Howard Miller Niagara Bar Stool 697001</b></a>.</li>
<li>A matching bar console is available: <a title=""Howard Miller Niagara Bar Console 693006 - Home Bars USA"" href=""https://www.homebarsusa.com/products/howard-miller-niagara-bar-console-693-006"" target=""_blank""><b>Howard Miller Niagara Bar Console 693006</b></a>.</li>
<li>A matching bar hutch is available: <a title=""Howard Miller Niagara Bar Hutch 693007 - Home Bars USA"" href=""https://www.homebarsusa.com/products/howard-miller-niagara-bar-hutch-693-007"" target=""_blank""><b>Howard Miller Niagara Bar Hutch 693007</b></a>.</li>
</ul>
<div><br></div>
<h3><strong>Howard Miller 693001 Niagara Bar Specifications</strong></h3>
<table width=""402"">
<tbody>
<tr>
<td><strong>Assembly Required</strong></td>
<td>Some assembly required</td>
</tr>
<tr>
<td><strong>Color (Finish)</strong></td>
<td>Rustic Cherry</td>
</tr>
<tr>
<td><strong>Dimensions</strong></td>
<td>Width: 75.75"" (192 cm)<br>Depth: 28.5"" (72 cm)<br>Height: 42"" (107 cm)</td>
</tr>
<tr>
<td><strong>Material (Bar Top)</strong></td>
<td>Marble</td>
</tr>
<tr>
<td><strong>Material (Structure)</strong></td>
<td>Wood / Metal</td>
</tr>
<tr>
<td><strong>Style</strong></td>
<td>Traditional</td>
</tr>
<tr>
<td><strong>Weight</strong></td>
<td>348 lb</td>
</tr>
<tr>
<td><strong>Manufacturer SKU</strong></td>
<td>693001</td>
</tr>
</tbody>
</table>
<div><br></div>
<h4><strong>Home Bars USA Benefits:</strong></h4>
<p><img alt="""" src=""https://cdn.shopify.com/s/files/1/0749/3859/files/homepage_493caaf8-0909-4d42-912c-268992a1b52c_600x600.png?v=1647012885""></p>
<ul>
<li>
<b>FREE White Glove Delivery - Deluxe Inside &amp; Setup:</b> A professional team will deliver your furniture into your home, place the items in your room of choice, unpack the items, remove debris and do light assembly (if needed). <a href=""https://www.homebarsusa.com/pages/shipping"" target=""_blank"">Read more...</a>
</li>
<li>
<b>Returns:</b> If you are not satisfied with your purchase for any reason, we will gladly accept your return or exchange within 30 days. <a href=""https://www.homebarsusa.com/pages/returns"" target=""_blank"">Read more…</a>
</li>
<li>
<b>Product Warranty:</b> Home Bars USA is proud to be an <b><span style=""color: #b32134;"">Authorized Dealer of Howard Miller</span></b>. Manufacturer warranty is included. If you have specific questions, please <a href=""https://www.homebarsusa.com/pages/contact-us"" data-mce-href=""https://www.homebarsusa.com/pages/contact-us"" target=""_blank"">contact us</a>.</li>
<li>
<b>Best Price Guarantee:</b> If you find the same item for a lower price within 30 days of your purchase, Home Bars USA will refund the difference between the two orders to you, as long as certain criteria are met. <a href=""https://www.homebarsusa.com/pages/best-price-guarantee"" target=""_blank"">Read more…</a>
</li>
<li>
<strong>Availability:</strong> Ships in 2 business days.</li>
</ul>
<p><img style=""display: block; margin-left: auto; margin-right: auto;"" alt=""Howard Miller Authorized Dealer Home Bars USA"" src=""https://cdn.shopify.com/s/files/1/0749/3859/files/Howard_Miller_Authorized_Dealer_Home_Bars_USA_1024x1024.png?v=1680248600"" width=""459"" height=""83""></p>
<div><br></div>
<div><b><i>Similar Home Bars:</i></b></div>
<div style=""padding-left: 30px;"">
<b><i>➤  </i></b><a title=""Howard Miller Northport Bar 693009 - Home Bars USA"" href=""https://www.homebarsusa.com/products/howard-miller-northport-bar-693-009"" target=""_blank"">Howard Miller Northport Bar 693009</a>
</div>
<div style=""padding-left: 30px;"">
<b><i>➤  </i></b><a title=""Howard Miller Cheers Bar 693027 - Home Bars USA"" href=""https://www.homebarsusa.com/products/howard-miller-cheers-bar-693-027"" target=""_blank"">Howard Miller Cheers Bar 693027</a>
</div>
<div><br></div>
<div><b><i>Additional Information:</i></b></div>
<div style=""padding-left: 30px;"">
<b><i>➤  </i></b><a title=""Youtube video Close-up Details of Howard Miller Niagara Bar Set - Home Bars USA"" href=""https://www.youtube.com/watch?v=FZ41bAI2Mps"" target=""_blank"">Close-up Details of Howard Miller Niagara Bar Set</a>
</div>
<div style=""padding-left: 30px;"">
<b><i>➤  </i></b><a href=""https://www.homebarsusa.com/pages/bar-setup-assembly-instructions-guide"" title=""Howard Miller set up assembly instruction guide - Home Bars USA"" target=""_blank"">Assembly Instruction Guide</a>
</div>
<p><br></p>
<h6><span style=""color: #000000;""><em>* Product specifications are subject to change without notice. Actual finishes, levels of distressing, and fabrics may vary from product photography and video content shown.</em></span></h6>",5999.0,Howard Miller
67,https://midcenturymasters.com/products/sculptural-ebonized-credenza-with-silver-leafed-front,Sculptural Ebonized Credenza with Silver Leafed Front,"This nine drawer credenza has had a total ground up restoration with the case being ebonized in a rich black and the drawer fronts silver leafed. This piece is also available in gold, both have a four week turnaround.
Dimensions:

Height:  30 in (76.25 cm)   
Length:  70 in (178 cm)

Depth:   19 in (48.25 cm)

",9800.0,Mid Century Masters
68,https://www.mrandmrswhite.net/products/gift-card-2,Furniture Gift Card,"Looking for a special gift for that special person in your life but not sure what to give them? Give them the gift of choice with a Mr and Mrs White furniture Gift Voucher.
 
Do you have a friend or family member that loves furniture? Perhaps you know they have had their eye on something for a long time and you want to contribute towards it. Our Furniture Gift Vouchers are a perfect solution. Vouchers can be used to purchase anything from the Mr and Mrs White furniture collection. A gift that is made to order just for them, a gift they choose and can cherish for a lifetime.
 
Gift cards are delivered by e-mail and contain instructions to redeem them in our online store or in person. Vouchers are valid for 2 years. 
 
If you would like a physical Gift Voucher please email us with your voucher receipt number and we can arrange a customised paper voucher to be sent. Please allow 1-2 weeks for this to arrive.",250.0,Mr and Mrs White
69,https://www.prestige-affairs.com/products/wishbone-y-chair,"Y Wood Dining Chair, Black","
Every once in a while, a furniture design comes along that is so perfect it becomes timeless. The Y Wood Chair in black is one of those designs. Inspired by nordic designs, the designer replica chair can easily be used as a dining chair in your dining room, or as an occasional chair in stylish contemporary interiors due to its generous size and lightweight structure. 
Its distinctive Y-shaped backrest is eye-catching and adds a touch of elegance to any space. Its elegant and minimalistic design makes it perfect for any setting, be it modern or traditional.
But don't let its good looks fool you - this chair is also provides incredibly comfortable support. The seat and backrest are both made from woven paper cord, which provides a soft yet supportive feel.
Crafted from solid wood, this chair is built to last. It's available in a variety of finishes, so you can find the perfect one for your home.
This versatile dining chair doubles as a stylish accent chair, adding a touch of elegance to any space in your home.
*Colour, grain, and texture variations are natural characteristics of authentic wood surfaces and are evident in every piece of wood - making each piece unique. Natural wood products will exhibit unique grains, scars, knots, splits and fissures that add to the distinct character of each exceptional piece.
Shop the entire Y Wood Dining Chair Collection &gt;




Material

Solid Beech Wood, Natural Paper Cord



Wood Colour


Black




Seat Colour
Natural


Dimensions
W55 x D52 x H78 cm


Arm Rest Height
74cm


Seat Height
45cm



 Colour Variance 

Colour may vary due to difference in photoshoot lighting and screen displays


Delivery Condition
No assembly required


Ships by
Courier Service






",239.00,Modern Classics
70,https://www.sunshinefurniture.com.au/products/albert-sofa,Albert : Sofa,"
The Albert sofa is a luxurious piece of furniture featuring removable seat, back and side cushions with timber legs. Upholstered in 100% Polyester Velvet with a  solid timber frame, no sag springs and high resilient foams.
Available in 3, 2 &amp; 1 seater option.
Made to order in a range of fabric colours, allow 10-12 weeks for delivery.













",1890.00,igomodern
71,https://www.thefurniturefactory.org.uk/products/warwick-dining-set,Warwick Dining Table & 4 Chairs,"Warwick Dining Set has been designed to suit in any style of dining room interior and manufactured from high quality wooden with metal frame. The dining table has rectangular shape and comes with 4 dining chairs and it has luxurious quality oak effect veneer and black finish that is mostly suited in any style of dining room and its very easy to clean in no times. The dining set will look great in any home and will be a compliment for sure.
Table: W110cm x D70cm x H75.5cm
This Item is self assembly
Please contact store for stock availability.",219.95,Furniture Factory Portsmouth
72,https://tiger-oak.com/products/skovby-portable-bar,Skovby Portable Bar,"




Danish, mid-20th century. A compact portable folding bar painted black having interior storage drawers, stainless condiment tray. Top folds out to reveal serving surface, retains Skovby Mobilfabrik label
Dimensions23.75ʺW × 17.25ʺD × 36ʺH








",4500.00,Tiger Oak Brooklyn
73,https://jordansinteriors.ca/products/park-slope-desk,Park Slope Desk,"Dimensions 56L x 29W x 30HComposition Cherry, Oak",0.00,Stickley
